p_mutation,sigma_start,Tau_prime_scale,tau_scale,score
0.1,1.5,1,0.6,9.99994379557343
0.1,1.5,1,0.7,9.99997906084857
0.1,1.5,1,0.8,9.99998280296172
0.1,1.5,1,0.9,9.99998497628882
0.1,1.5,1,1,9.99997541962158
0.1,1.6,0.1,0.1,9.99974551169306
0.1,1.6,0.1,0.2,9.99922285490958
0.1,1.6,0.1,0.3,9.99971744824687
0.1,1.6,0.1,0.4,9.99974094111461
0.1,1.6,0.1,0.5,9.99963628000847
0.1,1.6,0.1,0.6,9.9999742524802
0.1,1.6,0.1,0.7,9.99994822940354
0.1,1.6,0.1,0.8,9.99973965894322
0.1,1.6,0.1,0.9,9.99954431099946
0.1,1.6,0.1,1,9.99974803185599
0.1,1.6,0.2,0.1,9.75100472089686
0.1,1.6,0.2,0.2,9.78475720949834
0.1,1.6,0.2,0.3,9.82518206841578
0.1,1.6,0.2,0.4,9.86851118262366
0.1,1.6,0.2,0.5,9.90075767643668
0.1,1.6,0.2,0.6,9.89290295998049
0.1,1.6,0.2,0.7,9.94641129251896
0.1,1.6,0.2,0.8,9.95813832892683
0.1,1.6,0.2,0.9,9.98017835278231
0.1,1.6,0.2,1,9.99122692668459
0.1,1.6,0.3,0.1,9.15157163391205
0.1,1.6,0.3,0.2,9.28912425434337
0.1,1.6,0.3,0.3,9.44097500655849
0.1,1.6,0.3,0.4,9.6259750699432
0.1,1.6,0.3,0.5,9.74006307017597
0.1,1.6,0.3,0.6,9.87392666754853
0.1,1.6,0.3,0.7,9.9457670158627
0.1,1.6,0.3,0.8,9.97047951629825
0.1,1.6,0.3,0.9,9.9904320865658
0.1,1.6,0.3,1,9.99673143738804
0.1,1.6,0.4,0.1,8.51073422329179
0.1,1.6,0.4,0.2,8.81758636874792
0.1,1.6,0.4,0.3,9.25270643064684
0.1,1.6,0.4,0.4,9.56512719159877
0.1,1.6,0.4,0.5,9.79380748797315
0.1,1.6,0.4,0.6,9.91370854874184
0.1,1.6,0.4,0.7,9.96812964111112
0.1,1.6,0.4,0.8,9.99561835946528
0.1,1.6,0.4,0.9,9.99970204318298
0.1,1.6,0.4,1,9.99998983639439
0.1,1.6,0.5,0.1,8.04730234446732
0.1,1.6,0.5,0.2,8.70604476353311
0.1,1.6,0.5,0.3,9.13768956553598
0.1,1.6,0.5,0.4,9.65703973052788
0.1,1.6,0.5,0.5,9.88072002739154
0.1,1.6,0.5,0.6,9.95985377961151
0.1,1.6,0.5,0.7,9.99549131655306
0.1,1.6,0.5,0.8,9.99991223143885
0.1,1.6,0.5,0.9,9.99998579638428
0.1,1.6,0.5,1,9.99997823343568
0.1,1.6,0.6,0.1,7.63003744831296
0.1,1.6,0.6,0.2,8.522054049072
0.1,1.6,0.6,0.3,9.21778127941261
0.1,1.6,0.6,0.4,9.6780458053242
0.1,1.6,0.6,0.5,9.89645262892639
0.1,1.6,0.6,0.6,9.98634868014923
0.1,1.6,0.6,0.7,9.99899827700992
0.1,1.6,0.6,0.8,9.99996183905093
0.1,1.6,0.6,0.9,9.99998682349825
0.1,1.6,0.6,1,9.99997215651357
0.1,1.6,0.7,0.1,7.64014378718277
0.1,1.6,0.7,0.2,8.30862657199116
0.1,1.6,0.7,0.3,9.15271379263245
0.1,1.6,0.7,0.4,9.81550486707517
0.1,1.6,0.7,0.5,9.97245886607515
0.1,1.6,0.7,0.6,9.9971026333577
0.1,1.6,0.7,0.7,9.99981659894502
0.1,1.6,0.7,0.8,9.99996619321707
0.1,1.6,0.7,0.9,9.99989679925261
0.1,1.6,0.7,1,9.99996678290753
0.1,1.6,0.8,0.1,6.89316724917367
0.1,1.6,0.8,0.2,8.3011622387157
0.1,1.6,0.8,0.3,9.48605907731158
0.1,1.6,0.8,0.4,9.86519684308257
0.1,1.6,0.8,0.5,9.98167174356529
0.1,1.6,0.8,0.6,9.99631545468565
0.1,1.6,0.8,0.7,9.99997500240802
0.1,1.6,0.8,0.8,9.99999207830089
0.1,1.6,0.8,0.9,9.99998153068743
0.1,1.6,0.8,1,9.99998722856447
0.1,1.6,0.9,0.1,6.80506597829417
0.1,1.6,0.9,0.2,8.30935795137253
0.1,1.6,0.9,0.3,9.54439817084725
0.1,1.6,0.9,0.4,9.94302834158898
0.1,1.6,0.9,0.5,9.99642086504363
0.1,1.6,0.9,0.6,9.99996341216041
0.1,1.6,0.9,0.7,9.99998869939271
0.1,1.6,0.9,0.8,9.9999785731443
0.1,1.6,0.9,0.9,9.99997002792859
0.1,1.6,0.9,1,9.99998917713674
0.1,1.6,1,0.1,6.75981494319098
0.1,1.6,1,0.2,8.45671564692907
0.1,1.6,1,0.3,9.57337061895054
0.1,1.6,1,0.4,9.94482514326151
0.1,1.6,1,0.5,9.99613127353567
0.1,1.6,1,0.6,9.99994379557343
0.1,1.6,1,0.7,9.99997906084857
0.1,1.6,1,0.8,9.99998280296172
0.1,1.6,1,0.9,9.99998497628882
0.1,1.6,1,1,9.99997541962158
0.1,1.7,0.1,0.1,9.99974551169306
0.1,1.7,0.1,0.2,9.99922285490958
0.1,1.7,0.1,0.3,9.99971744824687
0.1,1.7,0.1,0.4,9.99974094111461
0.1,1.7,0.1,0.5,9.99963628000847
0.1,1.7,0.1,0.6,9.9999742524802
0.1,1.7,0.1,0.7,9.99994822940354
0.1,1.7,0.1,0.8,9.99973965894322
0.1,1.7,0.1,0.9,9.99954431099946
0.1,1.7,0.1,1,9.99974803185599
0.1,1.7,0.2,0.1,9.75100472089686
0.1,1.7,0.2,0.2,9.78475720949834
0.1,1.7,0.2,0.3,9.82518206841578
0.1,1.7,0.2,0.4,9.86851118262366
0.1,1.7,0.2,0.5,9.90075767643668
0.1,1.7,0.2,0.6,9.89290295998049
0.1,1.7,0.2,0.7,9.94641129251896
0.1,1.7,0.2,0.8,9.95813832892683
0.1,1.7,0.2,0.9,9.98017835278231
0.1,1.7,0.2,1,9.99122692668459
0.1,1.7,0.3,0.1,9.15157163391205
0.1,1.7,0.3,0.2,9.28912425434337
0.1,1.7,0.3,0.3,9.44097500655849
0.1,1.7,0.3,0.4,9.6259750699432
0.1,1.7,0.3,0.5,9.74006307017597
0.1,1.7,0.3,0.6,9.87392666754853
0.1,1.7,0.3,0.7,9.9457670158627
0.1,1.7,0.3,0.8,9.97047951629825
0.1,1.7,0.3,0.9,9.9904320865658
0.1,1.7,0.3,1,9.99673143738804
0.1,1.7,0.4,0.1,8.51073422329179
0.1,1.7,0.4,0.2,8.81758636874792
0.1,1.7,0.4,0.3,9.25270643064684
0.1,1.7,0.4,0.4,9.56512719159877
0.1,1.7,0.4,0.5,9.79380748797315
0.1,1.7,0.4,0.6,9.91370854874184
0.1,1.7,0.4,0.7,9.96812964111112
0.1,1.7,0.4,0.8,9.99561835946528
0.1,1.7,0.4,0.9,9.99970204318298
0.1,1.7,0.4,1,9.99998983639439
0.1,1.7,0.5,0.1,8.04730234446732
0.1,1.7,0.5,0.2,8.70604476353311
0.1,1.7,0.5,0.3,9.13768956553598
0.1,1.7,0.5,0.4,9.65703973052788
0.1,1.7,0.5,0.5,9.88072002739154
0.1,1.7,0.5,0.6,9.95985377961151
0.1,1.7,0.5,0.7,9.99549131655306
0.1,1.7,0.5,0.8,9.99991223143885
0.1,1.7,0.5,0.9,9.99998579638428
0.1,1.7,0.5,1,9.99997823343568
0.1,1.7,0.6,0.1,7.63003744831296
0.1,1.7,0.6,0.2,8.522054049072
0.1,1.7,0.6,0.3,9.21778127941261
0.1,1.7,0.6,0.4,9.6780458053242
0.1,1.7,0.6,0.5,9.89645262892639
0.1,1.7,0.6,0.6,9.98634868014923
0.1,1.7,0.6,0.7,9.99899827700992
0.1,1.7,0.6,0.8,9.99996183905093
0.1,1.7,0.6,0.9,9.99998682349825
0.1,1.7,0.6,1,9.99997215651357
0.1,1.7,0.7,0.1,7.64014378718277
0.1,1.7,0.7,0.2,8.30862657199116
0.1,1.7,0.7,0.3,9.15271379263245
0.1,1.7,0.7,0.4,9.81550486707517
0.1,1.7,0.7,0.5,9.97245886607515
0.1,1.7,0.7,0.6,9.9971026333577
0.1,1.7,0.7,0.7,9.99981659894502
0.1,1.7,0.7,0.8,9.99996619321707
0.1,1.7,0.7,0.9,9.99989679925261
0.1,1.7,0.7,1,9.99996678290753
0.1,1.7,0.8,0.1,6.89316724917367
0.1,1.7,0.8,0.2,8.3011622387157
0.1,1.7,0.8,0.3,9.48605907731158
0.1,1.7,0.8,0.4,9.86519684308257
0.1,1.7,0.8,0.5,9.98167174356529
0.1,1.7,0.8,0.6,9.99631545468565
0.1,1.7,0.8,0.7,9.99997500240802
0.1,1.7,0.8,0.8,9.99999207830089
0.1,1.7,0.8,0.9,9.99998153068743
0.1,1.7,0.8,1,9.99998722856447
0.1,1.7,0.9,0.1,6.80506597829417
0.1,1.7,0.9,0.2,8.30935795137253
0.1,1.7,0.9,0.3,9.54439817084725
0.1,1.7,0.9,0.4,9.94302834158898
0.1,1.7,0.9,0.5,9.99642086504363
0.1,1.7,0.9,0.6,9.99996341216041
0.1,1.7,0.9,0.7,9.99998869939271
0.1,1.7,0.9,0.8,9.9999785731443
0.1,1.7,0.9,0.9,9.99997002792859
0.1,1.7,0.9,1,9.99998917713674
0.1,1.7,1,0.1,6.75981494319098
0.1,1.7,1,0.2,8.45671564692907
0.1,1.7,1,0.3,9.57337061895054
0.1,1.7,1,0.4,9.94482514326151
0.1,1.7,1,0.5,9.99613127353567
0.1,1.7,1,0.6,9.99994379557343
0.1,1.7,1,0.7,9.99997906084857
0.1,1.7,1,0.8,9.99998280296172
0.1,1.7,1,0.9,9.99998497628882
0.1,1.7,1,1,9.99997541962158
0.1,1.8,0.1,0.1,9.99974551169306
0.1,1.8,0.1,0.2,9.99922285490958
0.1,1.8,0.1,0.3,9.99971744824687
0.1,1.8,0.1,0.4,9.99974094111461
0.1,1.8,0.1,0.5,9.99963628000847
0.1,1.8,0.1,0.6,9.9999742524802
0.1,1.8,0.1,0.7,9.99994822940354
0.1,1.8,0.1,0.8,9.99973965894322
0.1,1.8,0.1,0.9,9.99954431099946
0.1,1.8,0.1,1,9.99974803185599
0.1,1.8,0.2,0.1,9.75100472089686
0.1,1.8,0.2,0.2,9.78475720949834
0.1,1.8,0.2,0.3,9.82518206841578
0.1,1.8,0.2,0.4,9.86851118262366
0.1,1.8,0.2,0.5,9.90075767643668
0.1,1.8,0.2,0.6,9.89290295998049
0.1,1.8,0.2,0.7,9.94641129251896
0.1,1.8,0.2,0.8,9.95813832892683
0.1,1.8,0.2,0.9,9.98017835278231
0.1,1.8,0.2,1,9.99122692668459
0.1,1.8,0.3,0.1,9.15157163391205
0.1,1.8,0.3,0.2,9.28912425434337
0.1,1.8,0.3,0.3,9.44097500655849
0.1,1.8,0.3,0.4,9.6259750699432
0.1,1.8,0.3,0.5,9.74006307017597
0.1,1.8,0.3,0.6,9.87392666754853
0.1,1.8,0.3,0.7,9.9457670158627
0.1,1.8,0.3,0.8,9.97047951629825
0.1,1.8,0.3,0.9,9.9904320865658
0.1,1.8,0.3,1,9.99673143738804
0.1,1.8,0.4,0.1,8.51073422329179
0.1,1.8,0.4,0.2,8.81758636874792
0.1,1.8,0.4,0.3,9.25270643064684
0.1,1.8,0.4,0.4,9.56512719159877
0.1,1.8,0.4,0.5,9.79380748797315
0.1,1.8,0.4,0.6,9.91370854874184
0.1,1.8,0.4,0.7,9.96812964111112
0.1,1.8,0.4,0.8,9.99561835946528
0.1,1.8,0.4,0.9,9.99970204318298
0.1,1.8,0.4,1,9.99998983639439
0.1,1.8,0.5,0.1,8.04730234446732
0.1,1.8,0.5,0.2,8.70604476353311
0.1,1.8,0.5,0.3,9.13768956553598
0.1,1.8,0.5,0.4,9.65703973052788
0.1,1.8,0.5,0.5,9.88072002739154
0.1,1.8,0.5,0.6,9.95985377961151
0.1,1.8,0.5,0.7,9.99549131655306
0.1,1.8,0.5,0.8,9.99991223143885
0.1,1.8,0.5,0.9,9.99998579638428
0.1,1.8,0.5,1,9.99997823343568
0.1,1.8,0.6,0.1,7.63003744831296
0.1,1.8,0.6,0.2,8.522054049072
0.1,1.8,0.6,0.3,9.21778127941261
0.1,1.8,0.6,0.4,9.6780458053242
0.1,1.8,0.6,0.5,9.89645262892639
0.1,1.8,0.6,0.6,9.98634868014923
0.1,1.8,0.6,0.7,9.99899827700992
0.1,1.8,0.6,0.8,9.99996183905093
0.1,1.8,0.6,0.9,9.99998682349825
0.1,1.8,0.6,1,9.99997215651357
0.1,1.8,0.7,0.1,7.64014378718277
0.1,1.8,0.7,0.2,8.30862657199116
0.1,1.8,0.7,0.3,9.15271379263245
0.1,1.8,0.7,0.4,9.81550486707517
0.1,1.8,0.7,0.5,9.97245886607515
0.1,1.8,0.7,0.6,9.9971026333577
0.1,1.8,0.7,0.7,9.99981659894502
0.1,1.8,0.7,0.8,9.99996619321707
0.1,1.8,0.7,0.9,9.99989679925261
0.1,1.8,0.7,1,9.99996678290753
0.1,1.8,0.8,0.1,6.89316724917367
0.1,1.8,0.8,0.2,8.3011622387157
0.1,1.8,0.8,0.3,9.48605907731158
0.1,1.8,0.8,0.4,9.86519684308257
0.1,1.8,0.8,0.5,9.98167174356529
0.1,1.8,0.8,0.6,9.99631545468565
0.1,1.8,0.8,0.7,9.99997500240802
0.1,1.8,0.8,0.8,9.99999207830089
0.1,1.8,0.8,0.9,9.99998153068743
0.1,1.8,0.8,1,9.99998722856447
0.1,1.8,0.9,0.1,6.80506597829417
0.1,1.8,0.9,0.2,8.30935795137253
0.1,1.8,0.9,0.3,9.54439817084725
0.1,1.8,0.9,0.4,9.94302834158898
0.1,1.8,0.9,0.5,9.99642086504363
0.1,1.8,0.9,0.6,9.99996341216041
0.1,1.8,0.9,0.7,9.99998869939271
0.1,1.8,0.9,0.8,9.9999785731443
0.1,1.8,0.9,0.9,9.99997002792859
0.1,1.8,0.9,1,9.99998917713674
0.1,1.8,1,0.1,6.75981494319098
0.1,1.8,1,0.2,8.45671564692907
0.1,1.8,1,0.3,9.57337061895054
0.1,1.8,1,0.4,9.94482514326151
0.1,1.8,1,0.5,9.99613127353567
0.1,1.8,1,0.6,9.99994379557343
0.1,1.8,1,0.7,9.99997906084857
0.1,1.8,1,0.8,9.99998280296172
0.1,1.8,1,0.9,9.99998497628882
0.1,1.8,1,1,9.99997541962158
0.1,1.9,0.1,0.1,9.99974551169306
0.1,1.9,0.1,0.2,9.99922285490958
0.1,1.9,0.1,0.3,9.99971744824687
0.1,1.9,0.1,0.4,9.99974094111461
0.1,1.9,0.1,0.5,9.99963628000847
0.1,1.9,0.1,0.6,9.9999742524802
0.1,1.9,0.1,0.7,9.99994822940354
0.1,1.9,0.1,0.8,9.99973965894322
0.1,1.9,0.1,0.9,9.99954431099946
0.1,1.9,0.1,1,9.99974803185599
0.1,1.9,0.2,0.1,9.75100472089686
0.1,1.9,0.2,0.2,9.78475720949834
0.1,1.9,0.2,0.3,9.82518206841578
0.1,1.9,0.2,0.4,9.86851118262366
0.1,1.9,0.2,0.5,9.90075767643668
0.1,1.9,0.2,0.6,9.89290295998049
0.1,1.9,0.2,0.7,9.94641129251896
0.1,1.9,0.2,0.8,9.95813832892683
0.1,1.9,0.2,0.9,9.98017835278231
0.1,1.9,0.2,1,9.99122692668459
0.1,1.9,0.3,0.1,9.15157163391205
0.1,1.9,0.3,0.2,9.28912425434337
0.1,1.9,0.3,0.3,9.44097500655849
0.1,1.9,0.3,0.4,9.6259750699432
0.1,1.9,0.3,0.5,9.74006307017597
0.1,1.9,0.3,0.6,9.87392666754853
0.1,1.9,0.3,0.7,9.9457670158627
0.1,1.9,0.3,0.8,9.97047951629825
0.1,1.9,0.3,0.9,9.9904320865658
0.1,1.9,0.3,1,9.99673143738804
0.1,1.9,0.4,0.1,8.51073422329179
0.1,1.9,0.4,0.2,8.81758636874792
0.1,1.9,0.4,0.3,9.25270643064684
0.1,1.9,0.4,0.4,9.56512719159877
0.1,1.9,0.4,0.5,9.79380748797315
0.1,1.9,0.4,0.6,9.91370854874184
0.1,1.9,0.4,0.7,9.96812964111112
0.1,1.9,0.4,0.8,9.99561835946528
0.1,1.9,0.4,0.9,9.99970204318298
0.1,1.9,0.4,1,9.99998983639439
0.1,1.9,0.5,0.1,8.04730234446732
0.1,1.9,0.5,0.2,8.70604476353311
0.1,1.9,0.5,0.3,9.13768956553598
0.1,1.9,0.5,0.4,9.65703973052788
0.1,1.9,0.5,0.5,9.88072002739154
0.1,1.9,0.5,0.6,9.95985377961151
0.1,1.9,0.5,0.7,9.99549131655306
0.1,1.9,0.5,0.8,9.99991223143885
0.1,1.9,0.5,0.9,9.99998579638428
0.1,1.9,0.5,1,9.99997823343568
0.1,1.9,0.6,0.1,7.63003744831296
0.1,1.9,0.6,0.2,8.522054049072
0.1,1.9,0.6,0.3,9.21778127941261
0.1,1.9,0.6,0.4,9.6780458053242
0.1,1.9,0.6,0.5,9.89645262892639
0.1,1.9,0.6,0.6,9.98634868014923
0.1,1.9,0.6,0.7,9.99899827700992
0.1,1.9,0.6,0.8,9.99996183905093
0.1,1.9,0.6,0.9,9.99998682349825
0.1,1.9,0.6,1,9.99997215651357
0.1,1.9,0.7,0.1,7.64014378718277
0.1,1.9,0.7,0.2,8.30862657199116
0.1,1.9,0.7,0.3,9.15271379263245
0.1,1.9,0.7,0.4,9.81550486707517
0.1,1.9,0.7,0.5,9.97245886607515
0.1,1.9,0.7,0.6,9.9971026333577
0.1,1.9,0.7,0.7,9.99981659894502
0.1,1.9,0.7,0.8,9.99996619321707
0.1,1.9,0.7,0.9,9.99989679925261
0.1,1.9,0.7,1,9.99996678290753
0.1,1.9,0.8,0.1,6.89316724917367
0.1,1.9,0.8,0.2,8.3011622387157
0.1,1.9,0.8,0.3,9.48605907731158
0.1,1.9,0.8,0.4,9.86519684308257
0.1,1.9,0.8,0.5,9.98167174356529
0.1,1.9,0.8,0.6,9.99631545468565
0.1,1.9,0.8,0.7,9.99997500240802
0.1,1.9,0.8,0.8,9.99999207830089
0.1,1.9,0.8,0.9,9.99998153068743
0.1,1.9,0.8,1,9.99998722856447
0.1,1.9,0.9,0.1,6.80506597829417
0.1,1.9,0.9,0.2,8.30935795137253
0.1,1.9,0.9,0.3,9.54439817084725
0.1,1.9,0.9,0.4,9.94302834158898
0.1,1.9,0.9,0.5,9.99642086504363
0.1,1.9,0.9,0.6,9.99996341216041
0.1,1.9,0.9,0.7,9.99998869939271
0.1,1.9,0.9,0.8,9.9999785731443
0.1,1.9,0.9,0.9,9.99997002792859
0.1,1.9,0.9,1,9.99998917713674
0.1,1.9,1,0.1,6.75981494319098
0.1,1.9,1,0.2,8.45671564692907
0.1,1.9,1,0.3,9.57337061895054
0.1,1.9,1,0.4,9.94482514326151
0.1,1.9,1,0.5,9.99613127353567
0.1,1.9,1,0.6,9.99994379557343
0.1,1.9,1,0.7,9.99997906084857
0.1,1.9,1,0.8,9.99998280296172
0.1,1.9,1,0.9,9.99998497628882
0.1,1.9,1,1,9.99997541962158
0.2,1,0.1,0.1,9.99875485675283
0.2,1,0.1,0.2,9.99962637576107
0.2,1,0.1,0.3,9.99972254469562
0.2,1,0.1,0.4,9.99992298481569
0.2,1,0.1,0.5,9.99992161784411
0.2,1,0.1,0.6,9.99974193430091
0.2,1,0.1,0.7,9.99960864426342
0.2,1,0.1,0.8,9.99952755973706
0.2,1,0.1,0.9,9.99994898583213
0.2,1,0.1,1,9.99993894934378
0.2,1,0.2,0.1,9.79385631166685
0.2,1,0.2,0.2,9.73351138326576
0.2,1,0.2,0.3,9.81490517468609
0.2,1,0.2,0.4,9.86555592179018
0.2,1,0.2,0.5,9.90001233845253
0.2,1,0.2,0.6,9.92301080905471
0.2,1,0.2,0.7,9.96670882615112
0.2,1,0.2,0.8,9.97925221298111
0.2,1,0.2,0.9,9.98170907347237
0.2,1,0.2,1,9.99134682614205
0.2,1,0.3,0.1,9.24879924971835
0.2,1,0.3,0.2,9.30501029357339
0.2,1,0.3,0.3,9.5308751882108
0.2,1,0.3,0.4,9.62745913211754
0.2,1,0.3,0.5,9.74159008382612
0.2,1,0.3,0.6,9.86891831690537
0.2,1,0.3,0.7,9.96005540296103
0.2,1,0.3,0.8,9.96779958995455
0.2,1,0.3,0.9,9.99660025153137
0.2,1,0.3,1,9.98817942622815
0.2,1,0.4,0.1,8.69930574116823
0.2,1,0.4,0.2,8.96531853057812
0.2,1,0.4,0.3,9.35082582614251
0.2,1,0.4,0.4,9.70815955219728
0.2,1,0.4,0.5,9.86350106101449
0.2,1,0.4,0.6,9.91743428727354
0.2,1,0.4,0.7,9.98537563565908
0.2,1,0.4,0.8,9.98950203992428
0.2,1,0.4,0.9,9.99716941835913
0.2,1,0.4,1,9.99941535766284
0.2,1,0.5,0.1,8.59933826613937
0.2,1,0.5,0.2,8.95130549784679
0.2,1,0.5,0.3,9.41333585774539
0.2,1,0.5,0.4,9.64854663487946
0.2,1,0.5,0.5,9.92568644348496
0.2,1,0.5,0.6,9.98637857591663
0.2,1,0.5,0.7,9.9992182795726
0.2,1,0.5,0.8,9.9995908108823
0.2,1,0.5,0.9,9.99998927120478
0.2,1,0.5,1,9.99995796126041
0.2,1,0.6,0.1,8.28716418606608
0.2,1,0.6,0.2,8.91676107374451
0.2,1,0.6,0.3,9.39426307928976
0.2,1,0.6,0.4,9.87477695471396
0.2,1,0.6,0.5,9.97065825683667
0.2,1,0.6,0.6,9.99536681545036
0.2,1,0.6,0.7,9.99986877130865
0.2,1,0.6,0.8,9.99945511496359
0.2,1,0.6,0.9,9.99998429611601
0.2,1,0.6,1,9.99999043286794
0.2,1,0.7,0.1,8.37242193129507
0.2,1,0.7,0.2,8.92772464205068
0.2,1,0.7,0.3,9.60823582306662
0.2,1,0.7,0.4,9.87524598097653
0.2,1,0.7,0.5,9.96574853419496
0.2,1,0.7,0.6,9.99164507188714
0.2,1,0.7,0.7,9.99995845620465
0.2,1,0.7,0.8,9.9999712892869
0.2,1,0.7,0.9,9.99997049802401
0.2,1,0.7,1,9.99997646219456
0.2,1,0.8,0.1,8.31534617665069
0.2,1,0.8,0.2,9.24590600416813
0.2,1,0.8,0.3,9.77259392252903
0.2,1,0.8,0.4,9.94425919610059
0.2,1,0.8,0.5,9.9948824104938
0.2,1,0.8,0.6,9.99986270133622
0.2,1,0.8,0.7,9.99999461007076
0.2,1,0.8,0.8,9.9999964961609
0.2,1,0.8,0.9,9.99998227984224
0.2,1,0.8,1,9.99998788032079
0.2,1,0.9,0.1,8.550166732824
0.2,1,0.9,0.2,9.30606563518274
0.2,1,0.9,0.3,9.79707393844065
0.2,1,0.9,0.4,9.97560262460585
0.2,1,0.9,0.5,9.99686141325744
0.2,1,0.9,0.6,9.99963568390791
0.2,1,0.9,0.7,9.99998962542761
0.2,1,0.9,0.8,9.99998171417018
0.2,1,0.9,0.9,9.99998319737641
0.2,1,0.9,1,9.99995129946982
0.2,1,1,0.1,9.03866537150186
0.2,1,1,0.2,9.55461689803496
0.2,1,1,0.3,9.89626645257289
0.2,1,1,0.4,9.98372807957404
0.2,1,1,0.5,9.99895750790381
0.2,1,1,0.6,9.9999691666543
0.2,1,1,0.7,9.99987251415319
0.2,1,1,0.8,9.99996652335204
0.2,1,1,0.9,9.99997722596442
0.2,1,1,1,9.9999828035511
0.2,1.1,0.1,0.1,9.99875485675283
0.2,1.1,0.1,0.2,9.99962637576107
0.2,1.1,0.1,0.3,9.99972254469562
0.2,1.1,0.1,0.4,9.99992298481569
0.2,1.1,0.1,0.5,9.99992161784411
0.2,1.1,0.1,0.6,9.99974193430091
0.2,1.1,0.1,0.7,9.99960864426342
0.2,1.1,0.1,0.8,9.99952755973706
0.2,1.1,0.1,0.9,9.99994898583213
0.2,1.1,0.1,1,9.99993894934378
0.2,1.1,0.2,0.1,9.79385631166685
0.2,1.1,0.2,0.2,9.73351138326576
0.2,1.1,0.2,0.3,9.81490517468609
0.2,1.1,0.2,0.4,9.86555592179018
0.2,1.1,0.2,0.5,9.90001233845253
0.2,1.1,0.2,0.6,9.92301080905471
0.2,1.1,0.2,0.7,9.96670882615112
0.2,1.1,0.2,0.8,9.97925221298111
0.2,1.1,0.2,0.9,9.98170907347237
0.2,1.1,0.2,1,9.99134682614205
0.2,1.1,0.3,0.1,9.24879924971835
0.2,1.1,0.3,0.2,9.30501029357339
0.2,1.1,0.3,0.3,9.5308751882108
0.2,1.1,0.3,0.4,9.62745913211754
0.2,1.1,0.3,0.5,9.74159008382612
0.2,1.1,0.3,0.6,9.86891831690537
0.2,1.1,0.3,0.7,9.96005540296103
0.2,1.1,0.3,0.8,9.96779958995455
0.2,1.1,0.3,0.9,9.99660025153137
0.2,1.1,0.3,1,9.98817942622815
0.2,1.1,0.4,0.1,8.69930574116823
0.2,1.1,0.4,0.2,8.96531853057812
0.2,1.1,0.4,0.3,9.35082582614251
0.2,1.1,0.4,0.4,9.70815955219728
0.2,1.1,0.4,0.5,9.86350106101449
0.2,1.1,0.4,0.6,9.91743428727354
0.2,1.1,0.4,0.7,9.98537563565908
0.2,1.1,0.4,0.8,9.98950203992428
0.2,1.1,0.4,0.9,9.99716941835913
0.2,1.1,0.4,1,9.99941535766284
0.2,1.1,0.5,0.1,8.59933826613937
0.2,1.1,0.5,0.2,8.95130549784679
0.2,1.1,0.5,0.3,9.41333585774539
0.2,1.1,0.5,0.4,9.64854663487946
0.2,1.1,0.5,0.5,9.92568644348496
0.2,1.1,0.5,0.6,9.98637857591663
0.2,1.1,0.5,0.7,9.9992182795726
0.2,1.1,0.5,0.8,9.9995908108823
0.2,1.1,0.5,0.9,9.99998927120478
0.2,1.1,0.5,1,9.99995796126041
0.2,1.1,0.6,0.1,8.28716418606608
0.2,1.1,0.6,0.2,8.91676107374451
0.2,1.1,0.6,0.3,9.39426307928976
0.2,1.1,0.6,0.4,9.87477695471396
0.2,1.1,0.6,0.5,9.97065825683667
0.2,1.1,0.6,0.6,9.99536681545036
0.2,1.1,0.6,0.7,9.99986877130865
0.2,1.1,0.6,0.8,9.99945511496359
0.2,1.1,0.6,0.9,9.99998429611601
0.2,1.1,0.6,1,9.99999043286794
0.2,1.1,0.7,0.1,8.37242193129507
0.2,1.1,0.7,0.2,8.92772464205068
0.2,1.1,0.7,0.3,9.60823582306662
0.2,1.1,0.7,0.4,9.87524598097653
0.2,1.1,0.7,0.5,9.96574853419496
0.2,1.1,0.7,0.6,9.99164507188714
0.2,1.1,0.7,0.7,9.99995845620465
0.2,1.1,0.7,0.8,9.9999712892869
0.2,1.1,0.7,0.9,9.99997049802401
0.2,1.1,0.7,1,9.99997646219456
0.2,1.1,0.8,0.1,8.31534617665069
0.2,1.1,0.8,0.2,9.24590600416813
0.2,1.1,0.8,0.3,9.77259392252903
0.2,1.1,0.8,0.4,9.94425919610059
0.2,1.1,0.8,0.5,9.9948824104938
0.2,1.1,0.8,0.6,9.99986270133622
0.2,1.1,0.8,0.7,9.99999461007076
0.2,1.1,0.8,0.8,9.9999964961609
0.2,1.1,0.8,0.9,9.99998227984224
0.2,1.1,0.8,1,9.99998788032079
0.2,1.1,0.9,0.1,8.550166732824
0.2,1.1,0.9,0.2,9.30606563518274
0.2,1.1,0.9,0.3,9.79707393844065
0.2,1.1,0.9,0.4,9.97560262460585
0.2,1.1,0.9,0.5,9.99686141325744
0.2,1.1,0.9,0.6,9.99963568390791
0.2,1.1,0.9,0.7,9.99998962542761
0.2,1.1,0.9,0.8,9.99998171417018
0.2,1.1,0.9,0.9,9.99998319737641
0.2,1.1,0.9,1,9.99995129946982
0.2,1.1,1,0.1,9.03866537150186
0.2,1.1,1,0.2,9.55461689803496
0.2,1.1,1,0.3,9.89626645257289
0.2,1.1,1,0.4,9.98372807957404
0.2,1.1,1,0.5,9.99895750790381
